stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2016-03-01 00:00:00,2016,3,1,0,0,2,0.0,0,0.0,65.59306871806872
2016-03-01 00:10:00,2016,3,1,0,10,2,0.0,10,0.0,64.94832307332307
2016-03-01 00:20:00,2016,3,1,0,20,2,0.0,20,0.0,61.808164308164315
2016-03-01 00:30:00,2016,3,1,0,30,2,0.0,30,0.0,60.60667248167248
2016-03-01 00:40:00,2016,3,1,0,40,2,0.0,40,0.0,63.81614194114195
2016-03-01 00:50:00,2016,3,1,0,50,2,0.0,50,0.0,62.52990877990878
2016-03-01 01:00:00,2016,3,1,1,0,2,0.0,60,0.0,62.29252791752792
2016-03-01 01:10:00,2016,3,1,1,10,2,0.0,70,0.0,61.15388865388866
2016-03-01 01:20:00,2016,3,1,1,20,2,0.0,80,0.0,59.52040139540139
2016-03-01 01:30:00,2016,3,1,1,30,2,0.0,90,0.0,58.46613034113035
2016-03-01 01:40:00,2016,3,1,1,40,2,0.0,100,0.0,62.76807714307715
2016-03-01 01:50:00,2016,3,1,1,50,2,0.0,110,0.0,50.72152634652636
2016-03-01 02:00:00,2016,3,1,2,0,2,0.0,120,0.0,55.23926961426962
2016-03-01 02:10:00,2016,3,1,2,10,2,0.0,130,0.0,55.40844665844667
2016-03-01 02:20:00,2016,3,1,2,20,2,0.0,140,0.0,58.8256832006832
2016-03-01 02:30:00,2016,3,1,2,30,2,0.0,150,0.0,57.06699081699081
2016-03-01 02:40:00,2016,3,1,2,40,2,0.0,160,0.0,52.387709262709265
2016-03-01 02:50:00,2016,3,1,2,50,2,0.0,170,0.0,55.6016881016881
2016-03-01 03:00:00,2016,3,1,3,0,2,0.0,180,0.0,55.894034019034024
2016-03-01 03:10:00,2016,3,1,3,10,2,0.0,190,0.0,55.048796298796304
2016-03-01 03:20:00,2016,3,1,3,20,2,0.0,200,0.0,52.87692350192349
2016-03-01 03:30:00,2016,3,1,3,30,2,0.0,210,0.0,44.049634674634675
2016-03-01 03:40:00,2016,3,1,3,40,2,0.0,220,0.0,55.39696164696166
2016-03-01 03:50:00,2016,3,1,3,50,2,0.0,230,0.0,54.63413650913651
2016-03-01 04:00:00,2016,3,1,4,0,2,0.0,240,0.0,50.11055136055137
2016-03-01 04:10:00,2016,3,1,4,10,2,0.0,250,0.0,52.74630024630025
2016-03-01 04:20:00,2016,3,1,4,20,2,0.0,260,0.0,45.97071097071098
2016-03-01 04:30:00,2016,3,1,4,30,2,0.0,270,0.0,48.02799990299991
2016-03-01 04:40:00,2016,3,1,4,40,2,0.0,280,0.0,47.42408054908054
2016-03-01 04:50:00,2016,3,1,4,50,2,0.0,290,0.0,47.48312498312499
2016-03-01 05:00:00,2016,3,1,5,0,2,0.0,300,0.0,46.50305525305525
2016-03-01 05:10:00,2016,3,1,5,10,2,0.0,310,0.0,42.24243724243725
2016-03-01 05:20:00,2016,3,1,5,20,2,0.0,320,0.0,40.04751504751505
2016-03-01 05:30:00,2016,3,1,5,30,2,0.0,330,0.0,32.85801223301224
