stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2015-01-01 00:00:00,2015,1,1,0,0,4,0.5,0,0.0,63.130771047437726
2015-01-01 00:30:00,2015,1,1,0,30,4,0.5,30,0.0,62.32153565486899
2015-01-01 01:00:00,2015,1,1,1,0,4,0.5,60,0.0,61.61583182416516
2015-01-01 01:30:00,2015,1,1,1,30,4,0.5,90,0.0,62.27797165297165
2015-01-01 02:00:00,2015,1,1,2,0,4,0.5,120,0.0,63.884392426059094
2015-01-01 02:30:00,2015,1,1,2,30,4,0.5,150,0.0,63.50379412879414
2015-01-01 03:00:00,2015,1,1,3,0,4,0.5,180,0.0,64.40753565753566
2015-01-01 03:30:00,2015,1,1,3,30,4,0.5,210,0.0,63.2390759474093
2015-01-01 04:00:00,2015,1,1,4,0,4,0.5,240,0.0,62.879202462535794
2015-01-01 04:30:00,2015,1,1,4,30,4,0.5,270,0.0,63.07931682931683
2015-01-01 05:00:00,2015,1,1,5,0,4,0.5,300,0.0,62.69164644164644
2015-01-01 05:30:00,2015,1,1,5,30,4,0.5,330,0.0,63.7119480869481
2015-01-01 06:00:00,2015,1,1,6,0,4,0.5,360,0.0,62.45849245849246
2015-01-01 06:30:00,2015,1,1,6,30,4,0.5,390,0.0,61.86531624031624
2015-01-01 07:00:00,2015,1,1,7,0,4,0.5,420,0.0,63.166754833421514
2015-01-01 07:30:00,2015,1,1,7,30,4,0.5,450,0.0,63.97154501321168
2015-01-01 08:00:00,2015,1,1,8,0,4,0.5,480,0.0,64.37016145349479
2015-01-01 08:30:00,2015,1,1,8,30,4,0.5,510,0.0,63.09155517488852
2015-01-01 09:00:00,2015,1,1,9,0,4,0.5,540,0.0,63.2746988996989
2015-01-01 09:30:00,2015,1,1,9,30,4,0.5,570,0.0,62.6598718265385
2015-01-01 10:00:00,2015,1,1,10,0,4,0.5,600,0.0,61.664636247969575
2015-01-01 10:30:00,2015,1,1,10,30,4,0.5,630,0.0,60.52755719422387
2015-01-01 11:00:00,2015,1,1,11,0,4,0.5,660,0.0,60.10611343944677
2015-01-01 11:30:00,2015,1,1,11,30,4,0.5,690,0.0,59.377695002695
2015-01-01 12:00:00,2015,1,1,12,0,4,0.5,720,0.0,59.263274679941354
2015-01-01 12:30:00,2015,1,1,12,30,4,0.5,750,0.0,58.78407086740421
2015-01-01 13:00:00,2015,1,1,13,0,4,0.5,780,0.0,59.09024534024534
2015-01-01 13:30:00,2015,1,1,13,30,4,0.5,810,0.0,58.67334284000952
2015-01-01 14:00:00,2015,1,1,14,0,4,0.5,840,0.0,58.000254250254244
2015-01-01 14:30:00,2015,1,1,14,30,4,0.5,870,0.0,58.15982253482255
2015-01-01 15:00:00,2015,1,1,15,0,4,0.5,900,0.0,59.3549360216027
2015-01-01 15:30:00,2015,1,1,15,30,4,0.5,930,0.0,58.395632145632156
2015-01-01 16:00:00,2015,1,1,16,0,4,0.5,960,0.0,59.58810229643563
2015-01-01 16:30:00,2015,1,1,16,30,4,0.5,990,0.0,58.64217051717052
2015-01-01 17:00:00,2015,1,1,17,0,4,0.5,1020,0.0,56.81154889488223
2015-01-01 17:30:00,2015,1,1,17,30,4,0.5,1050,0.0,57.638485555152215
2015-01-01 18:00:00,2015,1,1,18,0,4,0.5,1080,0.0,58.28514995181663
2015-01-01 18:30:00,2015,1,1,18,30,4,0.5,1110,0.0,58.78341315841317
2015-01-01 19:00:00,2015,1,1,19,0,4,0.5,1140,0.0,60.58699142032476
2015-01-01 19:30:00,2015,1,1,19,30,4,0.5,1170,0.0,60.34428221928221
2015-01-01 20:00:00,2015,1,1,20,0,4,0.5,1200,0.0,60.61484436484437
2015-01-01 20:30:00,2015,1,1,20,30,4,0.5,1230,0.0,62.86806161806163
2015-01-01 21:00:00,2015,1,1,21,0,4,0.5,1260,0.0,61.96326175492843
2015-01-01 21:30:00,2015,1,1,21,30,4,0.5,1290,0.0,62.69779519779521
2015-01-01 22:00:00,2015,1,1,22,0,4,0.5,1320,0.0,63.05309826143159
2015-01-01 22:30:00,2015,1,1,22,30,4,0.5,1350,0.0,64.34776622276623
2015-01-01 23:00:00,2015,1,1,23,0,4,0.5,1380,0.0,65.77750223583557
2015-01-01 23:30:00,2015,1,1,23,30,4,0.5,1410,0.0,64.85243485243485
2015-01-02 00:00:00,2015,1,2,0,0,5,0.0,0,0.0,64.38750126250126
2015-01-02 00:30:00,2015,1,2,0,30,5,0.0,30,0.0,64.14211601711602
2015-01-02 01:00:00,2015,1,2,1,0,5,0.0,60,0.0,63.11430082263416
2015-01-02 01:30:00,2015,1,2,1,30,5,0.0,90,0.0,61.238773738773745
2015-01-02 02:00:00,2015,1,2,2,0,5,0.0,120,0.0,58.24413720247053
2015-01-02 02:30:00,2015,1,2,2,30,5,0.0,150,0.0,60.743490743490746
2015-01-02 03:00:00,2015,1,2,3,0,5,0.0,180,0.0,58.97988356321691
2015-01-02 03:30:00,2015,1,2,3,30,5,0.0,210,0.0,60.38862226362227
2015-01-02 04:00:00,2015,1,2,4,0,5,0.0,240,0.0,58.7862033695367
2015-01-02 04:30:00,2015,1,2,4,30,5,0.0,270,0.0,58.53960333127
2015-01-02 05:00:00,2015,1,2,5,0,5,0.0,300,0.0,57.422345964012635
2015-01-02 05:30:00,2015,1,2,5,30,5,0.0,330,0.0,53.73381144214479
2015-01-02 06:00:00,2015,1,2,6,0,5,0.0,360,0.0,44.065893857560525
2015-01-02 06:30:00,2015,1,2,6,30,5,0.0,390,0.0,27.29849167349168
2015-01-02 07:00:00,2015,1,2,7,0,5,0.0,420,0.0,46.62544933378266
2015-01-02 07:30:00,2015,1,2,7,30,5,0.0,450,0.0,46.52519340019341
2015-01-02 08:00:00,2015,1,2,8,0,5,0.0,480,0.0,48.12922937922938
2015-01-02 08:30:00,2015,1,2,8,30,5,0.0,510,0.0,43.92531913365247
2015-01-02 09:00:00,2015,1,2,9,0,5,0.0,540,0.0,46.48168127334794
2015-01-02 09:30:00,2015,1,2,9,30,5,0.0,570,0.0,45.27692923526258
2015-01-02 10:00:00,2015,1,2,10,0,5,0.0,600,0.0,45.42926042926043
2015-01-02 10:30:00,2015,1,2,10,30,5,0.0,630,0.0,45.46735275901944
2015-01-02 11:00:00,2015,1,2,11,0,5,0.0,660,0.0,43.24522512022512
2015-01-02 11:30:00,2015,1,2,11,30,5,0.0,690,0.0,40.175268925268924
2015-01-02 12:00:00,2015,1,2,12,0,5,0.0,720,0.0,43.94987999154666
2015-01-02 12:30:00,2015,1,2,12,30,5,0.0,750,0.0,44.55669351502686
2015-01-02 13:00:00,2015,1,2,13,0,5,0.0,780,0.0,46.21184850351517
2015-01-02 13:30:00,2015,1,2,13,30,5,0.0,810,0.0,44.901307401307406
2015-01-02 14:00:00,2015,1,2,14,0,5,0.0,840,0.0,45.89138901638901
2015-01-02 14:30:00,2015,1,2,14,30,5,0.0,870,0.0,36.02079477079477
2015-01-02 15:00:00,2015,1,2,15,0,5,0.0,900,0.0,46.76235009568342
