stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2015-01-01 00:00:00,2015,1,1,0,0,4,0.5,0,0.0,62.58796196296196
2015-01-01 00:10:00,2015,1,1,0,10,4,0.5,10,0.0,65.09233196733197
2015-01-01 00:20:00,2015,1,1,0,20,4,0.5,20,0.0,61.71201921201923
2015-01-01 00:30:00,2015,1,1,0,30,4,0.5,30,0.0,62.099182724182725
2015-01-01 00:40:00,2015,1,1,0,40,4,0.5,40,0.0,62.65911765911766
2015-01-01 00:50:00,2015,1,1,0,50,4,0.5,50,0.0,62.20630658130658
2015-01-01 01:00:00,2015,1,1,1,0,4,0.5,60,0.0,60.68458380958381
2015-01-01 01:10:00,2015,1,1,1,10,4,0.5,70,0.0,60.98876161376161
2015-01-01 01:20:00,2015,1,1,1,20,4,0.5,80,0.0,63.17415004915006
2015-01-01 01:30:00,2015,1,1,1,30,4,0.5,90,0.0,63.29794892294893
2015-01-01 01:40:00,2015,1,1,1,40,4,0.5,100,0.0,60.95225657725658
2015-01-01 01:50:00,2015,1,1,1,50,4,0.5,110,0.0,62.58370945870945
2015-01-01 02:00:00,2015,1,1,2,0,4,0.5,120,0.0,63.85071260071258
2015-01-01 02:10:00,2015,1,1,2,10,4,0.5,130,0.0,64.03735778735779
2015-01-01 02:20:00,2015,1,1,2,20,4,0.5,140,0.0,63.76510689010689
2015-01-01 02:30:00,2015,1,1,2,30,4,0.5,150,0.0,64.85467547967548
2015-01-01 02:40:00,2015,1,1,2,40,4,0.5,160,0.0,64.42020942020942
2015-01-01 02:50:00,2015,1,1,2,50,4,0.5,170,0.0,61.2364974864975
2015-01-01 03:00:00,2015,1,1,3,0,4,0.5,180,0.0,66.03251915751915
2015-01-01 03:10:00,2015,1,1,3,10,4,0.5,190,0.0,63.26033326033327
2015-01-01 03:20:00,2015,1,1,3,20,4,0.5,200,0.0,63.92975455475455
2015-01-01 03:30:00,2015,1,1,3,30,4,0.5,210,0.0,63.28805516305516
2015-01-01 03:40:00,2015,1,1,3,40,4,0.5,220,0.0,64.80775668275669
2015-01-01 03:50:00,2015,1,1,3,50,4,0.5,230,0.0,61.62141599641601
2015-01-01 04:00:00,2015,1,1,4,0,4,0.5,240,0.0,58.55451167951168
2015-01-01 04:10:00,2015,1,1,4,10,4,0.5,250,0.0,66.58107345607345
2015-01-01 04:20:00,2015,1,1,4,20,4,0.5,260,0.0,63.50202225202226
2015-01-01 04:30:00,2015,1,1,4,30,4,0.5,270,0.0,61.692002317002306
2015-01-01 04:40:00,2015,1,1,4,40,4,0.5,280,0.0,64.22182797182798
2015-01-01 04:50:00,2015,1,1,4,50,4,0.5,290,0.0,63.3241201991202
2015-01-01 05:00:00,2015,1,1,5,0,4,0.5,300,0.0,60.966836591836596
2015-01-01 05:10:00,2015,1,1,5,10,4,0.5,310,0.0,63.031399281399274
2015-01-01 05:20:00,2015,1,1,5,20,4,0.5,320,0.0,64.07670345170345
2015-01-01 05:30:00,2015,1,1,5,30,4,0.5,330,0.0,62.46592496592497
2015-01-01 05:40:00,2015,1,1,5,40,4,0.5,340,0.0,65.1070744820745
2015-01-01 05:50:00,2015,1,1,5,50,4,0.5,350,0.0,63.562844812844816
2015-01-01 06:00:00,2015,1,1,6,0,4,0.5,360,0.0,62.86393598893599
2015-01-01 06:10:00,2015,1,1,6,10,4,0.5,370,0.0,63.24367824367825
2015-01-01 06:20:00,2015,1,1,6,20,4,0.5,380,0.0,61.26786314286315
2015-01-01 06:30:00,2015,1,1,6,30,4,0.5,390,0.0,61.73340548340549
2015-01-01 06:40:00,2015,1,1,6,40,4,0.5,400,0.0,62.35240610240611
2015-01-01 06:50:00,2015,1,1,6,50,4,0.5,410,0.0,61.51013713513713
2015-01-01 07:00:00,2015,1,1,7,0,4,0.5,420,0.0,63.295190795190805
2015-01-01 07:10:00,2015,1,1,7,10,4,0.5,430,0.0,63.17703317703318
2015-01-01 07:20:00,2015,1,1,7,20,4,0.5,440,0.0,63.028040528040535
2015-01-01 07:30:00,2015,1,1,7,30,4,0.5,450,0.0,63.10758435758436
2015-01-01 07:40:00,2015,1,1,7,40,4,0.5,460,0.0,63.706015581015585
2015-01-01 07:50:00,2015,1,1,7,50,4,0.5,470,0.0,65.10103510103511
2015-01-01 08:00:00,2015,1,1,8,0,4,0.5,480,0.0,62.96570296570297
2015-01-01 08:10:00,2015,1,1,8,10,4,0.5,490,0.0,65.27399214899215
2015-01-01 08:20:00,2015,1,1,8,20,4,0.5,500,0.0,64.87078924578924
2015-01-01 08:30:00,2015,1,1,8,30,4,0.5,510,0.0,63.806305681305695
2015-01-01 08:40:00,2015,1,1,8,40,4,0.5,520,0.0,61.367151367151365
2015-01-01 08:50:00,2015,1,1,8,50,4,0.5,530,0.0,64.10120847620848
2015-01-01 09:00:00,2015,1,1,9,0,4,0.5,540,0.0,63.342423967423954
2015-01-01 09:10:00,2015,1,1,9,10,4,0.5,550,0.0,63.66672929172929
2015-01-01 09:20:00,2015,1,1,9,20,4,0.5,560,0.0,62.81494343994345
2015-01-01 09:30:00,2015,1,1,9,30,4,0.5,570,0.0,63.07694495194496
2015-01-01 09:40:00,2015,1,1,9,40,4,0.5,580,0.0,61.74526112026113
2015-01-01 09:50:00,2015,1,1,9,50,4,0.5,590,0.0,63.1574094074094
2015-01-01 10:00:00,2015,1,1,10,0,4,0.5,600,0.0,61.49048649048649
2015-01-01 10:10:00,2015,1,1,10,10,4,0.5,610,0.0,62.20872220872221
2015-01-01 10:20:00,2015,1,1,10,20,4,0.5,620,0.0,61.29470004470005
2015-01-01 10:30:00,2015,1,1,10,30,4,0.5,630,0.0,59.79756104756104
2015-01-01 10:40:00,2015,1,1,10,40,4,0.5,640,0.0,60.61381373881376
2015-01-01 10:50:00,2015,1,1,10,50,4,0.5,650,0.0,61.1712967962968
2015-01-01 11:00:00,2015,1,1,11,0,4,0.5,660,0.0,59.98861748861749
2015-01-01 11:10:00,2015,1,1,11,10,4,0.5,670,0.0,60.3959228959229
2015-01-01 11:20:00,2015,1,1,11,20,4,0.5,680,0.0,59.93379993379993
2015-01-01 11:30:00,2015,1,1,11,30,4,0.5,690,0.0,58.44899094899094
2015-01-01 11:40:00,2015,1,1,11,40,4,0.5,700,0.0,59.81592606592607
2015-01-01 11:50:00,2015,1,1,11,50,4,0.5,710,0.0,59.868167993168
2015-01-01 12:00:00,2015,1,1,12,0,4,0.5,720,0.0,59.09009096509098
2015-01-01 12:10:00,2015,1,1,12,10,4,0.5,730,0.0,59.82842795342796
2015-01-01 12:20:00,2015,1,1,12,20,4,0.5,740,0.0,58.87130512130513
2015-01-01 12:30:00,2015,1,1,12,30,4,0.5,750,0.0,58.71744996744998
2015-01-01 12:40:00,2015,1,1,12,40,4,0.5,760,0.0,58.32670832670834
2015-01-01 12:50:00,2015,1,1,12,50,4,0.5,770,0.0,59.30805430805431
2015-01-01 13:00:00,2015,1,1,13,0,4,0.5,780,0.0,58.938693938693945
2015-01-01 13:10:00,2015,1,1,13,10,4,0.5,790,0.0,58.573709823709834
2015-01-01 13:20:00,2015,1,1,13,20,4,0.5,800,0.0,59.75833225833226
2015-01-01 13:30:00,2015,1,1,13,30,4,0.5,810,0.0,57.18788343788345
2015-01-01 13:40:00,2015,1,1,13,40,4,0.5,820,0.0,60.58678183678184
2015-01-01 13:50:00,2015,1,1,13,50,4,0.5,830,0.0,58.245363245363244
2015-01-01 14:00:00,2015,1,1,14,0,4,0.5,840,0.0,58.986552111552115
2015-01-01 14:10:00,2015,1,1,14,10,4,0.5,850,0.0,56.008942883942886
2015-01-01 14:20:00,2015,1,1,14,20,4,0.5,860,0.0,59.00526775526775
2015-01-01 14:30:00,2015,1,1,14,30,4,0.5,870,0.0,57.72241709741711
2015-01-01 14:40:00,2015,1,1,14,40,4,0.5,880,0.0,55.76524764024765
2015-01-01 14:50:00,2015,1,1,14,50,4,0.5,890,0.0,60.99180286680287
2015-01-01 15:00:00,2015,1,1,15,0,4,0.5,900,0.0,60.62490124990126
2015-01-01 15:10:00,2015,1,1,15,10,4,0.5,910,0.0,58.46071971071973
2015-01-01 15:20:00,2015,1,1,15,20,4,0.5,920,0.0,58.979187104187105
2015-01-01 15:30:00,2015,1,1,15,30,4,0.5,930,0.0,58.19240069240071
2015-01-01 15:40:00,2015,1,1,15,40,4,0.5,940,0.0,58.44120844120843
2015-01-01 15:50:00,2015,1,1,15,50,4,0.5,950,0.0,58.553287303287306
2015-01-01 16:00:00,2015,1,1,16,0,4,0.5,960,0.0,58.371950246950256
2015-01-01 16:10:00,2015,1,1,16,10,4,0.5,970,0.0,60.60986435986435
2015-01-01 16:20:00,2015,1,1,16,20,4,0.5,980,0.0,59.782492282492285
2015-01-01 16:30:00,2015,1,1,16,30,4,0.5,990,0.0,60.06205193705194
2015-01-01 16:40:00,2015,1,1,16,40,4,0.5,1000,0.0,58.24016636516637
2015-01-01 16:50:00,2015,1,1,16,50,4,0.5,1010,0.0,57.62429324929325
2015-01-01 17:00:00,2015,1,1,17,0,4,0.5,1020,0.0,56.07802232802233
2015-01-01 17:10:00,2015,1,1,17,10,4,0.5,1030,0.0,58.14914064914065
2015-01-01 17:20:00,2015,1,1,17,20,4,0.5,1040,0.0,56.20748370748371
2015-01-01 17:30:00,2015,1,1,17,30,4,0.5,1050,0.0,58.505136005136016
2015-01-01 17:40:00,2015,1,1,17,40,4,0.5,1060,0.0,58.173797548797545
2015-01-01 17:50:00,2015,1,1,17,50,4,0.5,1070,0.0,56.23652311152311
