Stamp,Speed(m/h)
2016-01-01 00:00:00,68.2028807028807
2016-01-01 00:05:00,67.16293091293092
2016-01-01 00:10:00,65.06740256740258
2016-01-01 00:15:00,66.12374737374736
2016-01-01 00:20:00,65.11198386198387
2016-01-01 00:25:00,63.872981372981364
2016-01-01 00:30:00,61.87411687411688
2016-01-01 00:35:00,63.019430519430536
2016-01-01 00:40:00,63.161373161373156
2016-01-01 00:45:00,63.526466026466025
2016-01-01 00:50:00,62.69330394330394
2016-01-01 00:55:00,61.625145375145365
2016-01-01 01:00:00,62.025008275008275
2016-01-01 01:05:00,61.700500450500456
2016-01-01 01:10:00,63.1529844029844
2016-01-01 01:15:00,61.92707317707318
2016-01-01 01:20:00,64.54188704188705
2016-01-01 01:25:00,62.06892081892082
2016-01-01 01:30:00,60.48421673421673
2016-01-01 01:35:00,64.23692423692425
2016-01-01 01:40:00,63.24248574248574
2016-01-01 01:45:00,65.23471148471148
2016-01-01 01:50:00,65.05219255219258
2016-01-01 01:55:00,66.85787810787811
2016-01-01 02:00:00,66.40578015578015
2016-01-01 02:05:00,66.16121741121742
2016-01-01 02:10:00,67.46640746640746
2016-01-01 02:15:00,63.27310327310329
2016-01-01 02:20:00,65.1145326145326
2016-01-01 02:25:00,63.98376148376149
2016-01-01 02:30:00,63.92056142056143
2016-01-01 02:35:00,67.86365411365412
2016-01-01 02:40:00,66.57429157429158
2016-01-01 02:45:00,68.51362601362601
2016-01-01 02:50:00,66.31419631419631
2016-01-01 02:55:00,66.26612126612127
2016-01-01 03:00:00,63.25413575413575
2016-01-01 03:05:00,58.233223233223235
2016-01-01 03:10:00,60.01317251317252
2016-01-01 03:15:00,62.091138341138354
2016-01-01 03:20:00,59.569213319213326
2016-01-01 03:25:00,60.17235642235644
2016-01-01 03:30:00,58.944275194275185
2016-01-01 03:35:00,65.79642829642829
2016-01-01 03:40:00,64.49309824309825
2016-01-01 03:45:00,61.773904273904286
2016-01-01 03:50:00,66.69350544350544
2016-01-01 03:55:00,61.879469379469384
2016-01-01 04:00:00,66.86449311449311
2016-01-01 04:05:00,67.18714593714594
2016-01-01 04:10:00,66.29622004622003
2016-01-01 04:15:00,61.430858930858925
2016-01-01 04:20:00,61.62489287489289
2016-01-01 04:25:00,64.63741463741465
2016-01-01 04:30:00,66.41662266662267
2016-01-01 04:35:00,67.22130347130347
2016-01-01 04:40:00,65.17499767499767
2016-01-01 04:45:00,69.05403780403782
2016-01-01 04:50:00,69.49855699855699
2016-01-01 04:55:00,62.676778926778915
2016-01-01 05:00:00,68.79760504760505
2016-01-01 05:05:00,64.86295111295111
2016-01-01 05:10:00,63.36983711983713
2016-01-01 05:15:00,67.09754334754335
2016-01-01 05:20:00,67.02630952630952
2016-01-01 05:25:00,66.6534129034129
2016-01-01 05:30:00,63.89716514716515
2016-01-01 05:35:00,66.80405805405805
2016-01-01 05:40:00,65.06132631132633
2016-01-01 05:45:00,66.95784945784948
2016-01-01 05:50:00,64.67032092032092
2016-01-01 05:55:00,64.0947390947391
2016-01-01 06:00:00,66.91465566465567
2016-01-01 06:05:00,66.14462989462992
2016-01-01 06:10:00,62.764884014884025
2016-01-01 06:15:00,65.61099936099936
2016-01-01 06:20:00,66.91176816176815
2016-01-01 06:25:00,63.41269216269218
2016-01-01 06:30:00,64.3539181039181
2016-01-01 06:35:00,64.7970522970523
2016-01-01 06:40:00,67.12210087210087
2016-01-01 06:45:00,65.9401446901447
2016-01-01 06:50:00,66.44091019091019
2016-01-01 06:55:00,66.07381857381857
2016-01-01 07:00:00,66.83483683483685
2016-01-01 07:05:00,65.46451296451298
2016-01-01 07:10:00,65.52317927317928
2016-01-01 07:15:00,63.410553410553405
2016-01-01 07:20:00,64.40744315744317
2016-01-01 07:25:00,64.72544347544347
2016-01-01 07:30:00,64.95351495351495
2016-01-01 07:35:00,64.76575101575102
2016-01-01 07:40:00,65.43884043884044
2016-01-01 07:45:00,64.79934854934855
2016-01-01 07:50:00,61.419781419781415
2016-01-01 07:55:00,65.74794324794325
2016-01-01 08:00:00,65.12237137237136
2016-01-01 08:05:00,62.93735918735919
2016-01-01 08:10:00,65.79023829023828
2016-01-01 08:15:00,65.36399661399662
2016-01-01 08:20:00,64.7969297969298
2016-01-01 08:25:00,65.1391038891039
2016-01-01 08:30:00,63.27970702970703
2016-01-01 08:35:00,62.01476826476826
2016-01-01 08:40:00,64.83183858183858
2016-01-01 08:45:00,66.49644649644651
2016-01-01 08:50:00,65.61452561452563
2016-01-01 08:55:00,64.37958437958437
2016-01-01 09:00:00,64.51530201530203
2016-01-01 09:05:00,64.18842043842044
2016-01-01 09:10:00,65.91950091950092
2016-01-01 09:15:00,62.271314771314785
2016-01-01 09:20:00,66.32259257259258
2016-01-01 09:25:00,63.22008197008197
2016-01-01 09:30:00,63.23101323101324
2016-01-01 09:35:00,62.94987044987045
2016-01-01 09:40:00,64.52184452184451
2016-01-01 09:45:00,61.21834996834997
2016-01-01 09:50:00,59.660020910020904
2016-01-01 09:55:00,61.090291090291096
2016-01-01 10:00:00,63.4980484980485
2016-01-01 10:05:00,61.95768320768322
2016-01-01 10:10:00,61.80132305132305
2016-01-01 10:15:00,61.20102120102121
2016-01-01 10:20:00,60.05445130445129
2016-01-01 10:25:00,59.742193492193486
2016-01-01 10:30:00,60.749228249228246
2016-01-01 10:35:00,58.16597941597942
2016-01-01 10:40:00,58.84422384422384
2016-01-01 10:45:00,57.4049574049574
2016-01-01 10:50:00,59.223146723146726
2016-01-01 10:55:00,62.32743857743857
