stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2015-01-01 00:00:00,2015,1,1,0,0,4,0.5,0,0.0,63.84014696514697
2015-01-01 00:20:00,2015,1,1,0,20,4,0.5,20,0.0,61.90560096810098
2015-01-01 00:40:00,2015,1,1,0,40,4,0.5,40,0.0,62.432712120212116
2015-01-01 01:00:00,2015,1,1,1,0,4,0.5,60,0.0,60.83667271167271
2015-01-01 01:20:00,2015,1,1,1,20,4,0.5,80,0.0,63.236049486049495
2015-01-01 01:40:00,2015,1,1,1,40,4,0.5,100,0.0,61.76798301798301
2015-01-01 02:00:00,2015,1,1,2,0,4,0.5,120,0.0,63.94403519403519
2015-01-01 02:20:00,2015,1,1,2,20,4,0.5,140,0.0,64.30989118489119
2015-01-01 02:40:00,2015,1,1,2,40,4,0.5,160,0.0,62.82835345335346
2015-01-01 03:00:00,2015,1,1,3,0,4,0.5,180,0.0,64.64642620892621
2015-01-01 03:20:00,2015,1,1,3,20,4,0.5,200,0.0,63.608904858904864
2015-01-01 03:40:00,2015,1,1,3,40,4,0.5,220,0.0,63.214586339586354
2015-01-01 04:00:00,2015,1,1,4,0,4,0.5,240,0.0,62.567792567792566
2015-01-01 04:20:00,2015,1,1,4,20,4,0.5,260,0.0,62.59701228451228
2015-01-01 04:40:00,2015,1,1,4,40,4,0.5,280,0.0,63.7729740854741
2015-01-01 05:00:00,2015,1,1,5,0,4,0.5,300,0.0,61.99911793661794
2015-01-01 05:20:00,2015,1,1,5,20,4,0.5,320,0.0,63.27131420881421
2015-01-01 05:40:00,2015,1,1,5,40,4,0.5,340,0.0,64.33495964745966
2015-01-01 06:00:00,2015,1,1,6,0,4,0.5,360,0.0,63.05380711630712
2015-01-01 06:20:00,2015,1,1,6,20,4,0.5,380,0.0,61.50063431313432
2015-01-01 06:40:00,2015,1,1,6,40,4,0.5,400,0.0,61.931271618771625
2015-01-01 07:00:00,2015,1,1,7,0,4,0.5,420,0.0,63.23611198611199
2015-01-01 07:20:00,2015,1,1,7,20,4,0.5,440,0.0,63.067812442812446
2015-01-01 07:40:00,2015,1,1,7,40,4,0.5,460,0.0,64.40352534102534
2015-01-01 08:00:00,2015,1,1,8,0,4,0.5,480,0.0,64.11984755734755
2015-01-01 08:20:00,2015,1,1,8,20,4,0.5,500,0.0,64.33854746354747
2015-01-01 08:40:00,2015,1,1,8,40,4,0.5,520,0.0,62.734179921679925
2015-01-01 09:00:00,2015,1,1,9,0,4,0.5,540,0.0,63.50457662957662
2015-01-01 09:20:00,2015,1,1,9,20,4,0.5,560,0.0,62.9459441959442
2015-01-01 09:40:00,2015,1,1,9,40,4,0.5,580,0.0,62.45133526383526
2015-01-01 10:00:00,2015,1,1,10,0,4,0.5,600,0.0,61.84960434960435
2015-01-01 10:20:00,2015,1,1,10,20,4,0.5,620,0.0,60.54613054613054
2015-01-01 10:40:00,2015,1,1,10,40,4,0.5,640,0.0,60.89255526755528
2015-01-01 11:00:00,2015,1,1,11,0,4,0.5,660,0.0,60.1922701922702
2015-01-01 11:20:00,2015,1,1,11,20,4,0.5,680,0.0,59.191395441395436
2015-01-01 11:40:00,2015,1,1,11,40,4,0.5,700,0.0,59.84204702954703
2015-01-01 12:00:00,2015,1,1,12,0,4,0.5,720,0.0,59.45925945925947
2015-01-01 12:20:00,2015,1,1,12,20,4,0.5,740,0.0,58.794377544377554
2015-01-01 12:40:00,2015,1,1,12,40,4,0.5,760,0.0,58.817381317381326
2015-01-01 13:00:00,2015,1,1,13,0,4,0.5,780,0.0,58.75620188120189
2015-01-01 13:20:00,2015,1,1,13,20,4,0.5,800,0.0,58.47310784810786
2015-01-01 13:40:00,2015,1,1,13,40,4,0.5,820,0.0,59.41607254107254
2015-01-01 14:00:00,2015,1,1,14,0,4,0.5,840,0.0,57.4977474977475
2015-01-01 14:20:00,2015,1,1,14,20,4,0.5,860,0.0,58.36384242634243
2015-01-01 14:40:00,2015,1,1,14,40,4,0.5,880,0.0,58.37852525352526
2015-01-01 15:00:00,2015,1,1,15,0,4,0.5,900,0.0,59.54281048031049
2015-01-01 15:20:00,2015,1,1,15,20,4,0.5,920,0.0,58.58579389829391
2015-01-01 15:40:00,2015,1,1,15,40,4,0.5,940,0.0,58.49724787224787
2015-01-01 16:00:00,2015,1,1,16,0,4,0.5,960,0.0,59.4909073034073
2015-01-01 16:20:00,2015,1,1,16,20,4,0.5,980,0.0,59.92227210977211
2015-01-01 16:40:00,2015,1,1,16,40,4,0.5,1000,0.0,57.93222980722981
2015-01-01 17:00:00,2015,1,1,17,0,4,0.5,1020,0.0,57.11358148858149
2015-01-01 17:20:00,2015,1,1,17,20,4,0.5,1040,0.0,57.35630985630986
2015-01-01 17:40:00,2015,1,1,17,40,4,0.5,1060,0.0,57.205160330160325
2015-01-01 18:00:00,2015,1,1,18,0,4,0.5,1080,0.0,58.66480366480367
2015-01-01 18:20:00,2015,1,1,18,20,4,0.5,1100,0.0,58.33299427049427
2015-01-01 18:40:00,2015,1,1,18,40,4,0.5,1120,0.0,58.605046730046745
2015-01-01 19:00:00,2015,1,1,19,0,4,0.5,1140,0.0,59.946008383508385
2015-01-01 19:20:00,2015,1,1,19,20,4,0.5,1160,0.0,60.765505765505765
2015-01-01 19:40:00,2015,1,1,19,40,4,0.5,1180,0.0,60.685396310396314
2015-01-01 20:00:00,2015,1,1,20,0,4,0.5,1200,0.0,61.14347051847053
2015-01-01 20:20:00,2015,1,1,20,20,4,0.5,1220,0.0,61.74089455339457
2015-01-01 20:40:00,2015,1,1,20,40,4,0.5,1240,0.0,62.339993902493916
2015-01-01 21:00:00,2015,1,1,21,0,4,0.5,1260,0.0,61.74271299271301
2015-01-01 21:20:00,2015,1,1,21,20,4,0.5,1280,0.0,62.555108180108185
2015-01-01 21:40:00,2015,1,1,21,40,4,0.5,1300,0.0,62.69376425626427
2015-01-01 22:00:00,2015,1,1,22,0,4,0.5,1320,0.0,63.42119967119967
2015-01-01 22:20:00,2015,1,1,22,20,4,0.5,1340,0.0,62.862778487778485
2015-01-01 22:40:00,2015,1,1,22,40,4,0.5,1360,0.0,64.81731856731858
2015-01-01 23:00:00,2015,1,1,23,0,4,0.5,1380,0.0,66.13119206869207
2015-01-01 23:20:00,2015,1,1,23,20,4,0.5,1400,0.0,64.95424776674777
2015-01-01 23:40:00,2015,1,1,23,40,4,0.5,1420,0.0,64.8594657969658
2015-01-02 00:00:00,2015,1,2,0,0,5,0.0,0,0.0,64.35174091424092
