stamp,year,month,day,hour,minute,weekday,holiday,timepoint,reserve,label
2016-01-01 00:00:00,2016,1,1,0,0,5,0.5,0,0.0,66.81107139440473
2016-01-01 00:15:00,2016,1,1,0,15,5,0.5,15,0.0,65.03623753623754
2016-01-01 00:30:00,2016,1,1,0,30,5,0.5,30,0.0,62.68497351830686
2016-01-01 00:45:00,2016,1,1,0,45,5,0.5,45,0.0,62.614971781638445
2016-01-01 01:00:00,2016,1,1,1,0,5,0.5,60,0.0,62.29283104283104
2016-01-01 01:15:00,2016,1,1,1,15,5,0.5,75,0.0,62.84596034596035
2016-01-01 01:30:00,2016,1,1,1,30,5,0.5,90,0.0,62.654542237875575
2016-01-01 01:45:00,2016,1,1,1,45,5,0.5,105,0.0,65.71492738159405
2016-01-01 02:00:00,2016,1,1,2,0,5,0.5,120,0.0,66.67780167780167
2016-01-01 02:15:00,2016,1,1,2,15,5,0.5,135,0.0,64.12379912379913
2016-01-01 02:30:00,2016,1,1,2,30,5,0.5,150,0.0,66.11950236950237
2016-01-01 02:45:00,2016,1,1,2,45,5,0.5,165,0.0,67.03131453131454
2016-01-01 03:00:00,2016,1,1,3,0,5,0.5,180,0.0,60.500177166843834
2016-01-01 03:15:00,2016,1,1,3,15,5,0.5,195,0.0,60.61090269423604
2016-01-01 03:30:00,2016,1,1,3,30,5,0.5,210,0.0,63.077933911267245
2016-01-01 03:45:00,2016,1,1,3,45,5,0.5,225,0.0,63.448959698959705
2016-01-01 04:00:00,2016,1,1,4,0,5,0.5,240,0.0,66.78261969928637
2016-01-01 04:15:00,2016,1,1,4,15,5,0.5,255,0.0,62.56438881438882
2016-01-01 04:30:00,2016,1,1,4,30,5,0.5,270,0.0,66.27097460430794
2016-01-01 04:45:00,2016,1,1,4,45,5,0.5,285,0.0,67.07645790979124
2016-01-01 05:00:00,2016,1,1,5,0,5,0.5,300,0.0,65.6767977601311
2016-01-01 05:15:00,2016,1,1,5,15,5,0.5,315,0.0,66.92575525908859
2016-01-01 05:30:00,2016,1,1,5,30,5,0.5,330,0.0,65.25418317084984
2016-01-01 05:45:00,2016,1,1,5,45,5,0.5,345,0.0,65.24096982430318
2016-01-01 06:00:00,2016,1,1,6,0,5,0.5,360,0.0,65.27472319138987
2016-01-01 06:15:00,2016,1,1,6,15,5,0.5,375,0.0,65.31181989515323
2016-01-01 06:30:00,2016,1,1,6,30,5,0.5,390,0.0,65.42435709102377
2016-01-01 06:45:00,2016,1,1,6,45,5,0.5,405,0.0,66.15162448495782
2016-01-01 07:00:00,2016,1,1,7,0,5,0.5,420,0.0,65.94084302417637
2016-01-01 07:15:00,2016,1,1,7,15,5,0.5,435,0.0,64.18114668114669
2016-01-01 07:30:00,2016,1,1,7,30,5,0.5,450,0.0,65.05270213603546
2016-01-01 07:45:00,2016,1,1,7,45,5,0.5,465,0.0,63.989024405691076
2016-01-01 08:00:00,2016,1,1,8,0,5,0.5,480,0.0,64.61665628332294
2016-01-01 08:15:00,2016,1,1,8,15,5,0.5,495,0.0,65.10001010001011
2016-01-01 08:30:00,2016,1,1,8,30,5,0.5,510,0.0,63.37543795877129
2016-01-01 08:45:00,2016,1,1,8,45,5,0.5,525,0.0,65.49685216351884
2016-01-01 09:00:00,2016,1,1,9,0,5,0.5,540,0.0,64.87440779107446
2016-01-01 09:15:00,2016,1,1,9,15,5,0.5,555,0.0,63.937996437996446
2016-01-01 09:30:00,2016,1,1,9,30,5,0.5,570,0.0,63.56757606757608
2016-01-01 09:45:00,2016,1,1,9,45,5,0.5,585,0.0,60.656220656220654
2016-01-01 10:00:00,2016,1,1,10,0,5,0.5,600,0.0,62.4190182523516
2016-01-01 10:15:00,2016,1,1,10,15,5,0.5,615,0.0,60.33255533255533
2016-01-01 10:30:00,2016,1,1,10,30,5,0.5,630,0.0,59.25314383647717
2016-01-01 10:45:00,2016,1,1,10,45,5,0.5,645,0.0,59.651847568514235
2016-01-01 11:00:00,2016,1,1,11,0,5,0.5,660,0.0,62.844782844782834
2016-01-01 11:15:00,2016,1,1,11,15,5,0.5,675,0.0,60.17097517097517
2016-01-01 11:30:00,2016,1,1,11,30,5,0.5,690,0.0,57.9986304986305
2016-01-01 11:45:00,2016,1,1,11,45,5,0.5,705,0.0,59.02094777094777
2016-01-01 12:00:00,2016,1,1,12,0,5,0.5,720,0.0,60.054566721233385
2016-01-01 12:15:00,2016,1,1,12,15,5,0.5,735,0.0,57.3875844709178
2016-01-01 12:30:00,2016,1,1,12,30,5,0.5,750,0.0,58.94869853203186
2016-01-01 12:45:00,2016,1,1,12,45,5,0.5,765,0.0,58.99253649253649
2016-01-01 13:00:00,2016,1,1,13,0,5,0.5,780,0.0,59.228095478095476
2016-01-01 13:15:00,2016,1,1,13,15,5,0.5,795,0.0,53.32526207526208
2016-01-01 13:30:00,2016,1,1,13,30,5,0.5,810,0.0,51.80038096704763
2016-01-01 13:45:00,2016,1,1,13,45,5,0.5,825,0.0,57.14448589448589
2016-01-01 14:00:00,2016,1,1,14,0,5,0.5,840,0.0,59.339418089418075
2016-01-01 14:15:00,2016,1,1,14,15,5,0.5,855,0.0,59.70955845955846
2016-01-01 14:30:00,2016,1,1,14,30,5,0.5,870,0.0,58.867756784423456
2016-01-01 14:45:00,2016,1,1,14,45,5,0.5,885,0.0,59.127778711112036
2016-01-01 15:00:00,2016,1,1,15,0,5,0.5,900,0.0,59.470181970181976
2016-01-01 15:15:00,2016,1,1,15,15,5,0.5,915,0.0,58.67031325364659
2016-01-01 15:30:00,2016,1,1,15,30,5,0.5,930,0.0,58.50109433442767
2016-01-01 15:45:00,2016,1,1,15,45,5,0.5,945,0.0,60.354708688042024
2016-01-01 16:00:00,2016,1,1,16,0,5,0.5,960,0.0,57.69958728292062
2016-01-01 16:15:00,2016,1,1,16,15,5,0.5,975,0.0,57.89263747597081
2016-01-01 16:30:00,2016,1,1,16,30,5,0.5,990,0.0,57.22383347383349
2016-01-01 16:45:00,2016,1,1,16,45,5,0.5,1005,0.0,39.446027779361124
2016-01-01 17:00:00,2016,1,1,17,0,5,0.5,1020,0.0,34.40603065603066
2016-01-01 17:15:00,2016,1,1,17,15,5,0.5,1035,0.0,50.805967055967066
2016-01-01 17:30:00,2016,1,1,17,30,5,0.5,1050,0.0,56.7774513607847
2016-01-01 17:45:00,2016,1,1,17,45,5,0.5,1065,0.0,57.57450924117591
2016-01-01 18:00:00,2016,1,1,18,0,5,0.5,1080,0.0,57.26286434619768
2016-01-01 18:15:00,2016,1,1,18,15,5,0.5,1095,0.0,58.032298865632185
2016-01-01 18:30:00,2016,1,1,18,30,5,0.5,1110,0.0,58.5528548028548
2016-01-01 18:45:00,2016,1,1,18,45,5,0.5,1125,0.0,59.22665172665173
2016-01-01 19:00:00,2016,1,1,19,0,5,0.5,1140,0.0,58.43578968578968
2016-01-01 19:15:00,2016,1,1,19,15,5,0.5,1155,0.0,59.794081044081054
2016-01-01 19:30:00,2016,1,1,19,30,5,0.5,1170,0.0,61.09700901367569
2016-01-01 19:45:00,2016,1,1,19,45,5,0.5,1185,0.0,62.76120109453442
2016-01-01 20:00:00,2016,1,1,20,0,5,0.5,1200,0.0,62.67616100949434
2016-01-01 20:15:00,2016,1,1,20,15,5,0.5,1215,0.0,62.47059955393289
2016-01-01 20:30:00,2016,1,1,20,30,5,0.5,1230,0.0,62.107641690975015
2016-01-01 20:45:00,2016,1,1,20,45,5,0.5,1245,0.0,63.84314925981594
2016-01-01 21:00:00,2016,1,1,21,0,5,0.5,1260,0.0,63.16003816003817
2016-01-01 21:15:00,2016,1,1,21,15,5,0.5,1275,0.0,61.941817775151115
2016-01-01 21:30:00,2016,1,1,21,30,5,0.5,1290,0.0,60.27614277614276
2016-01-01 21:45:00,2016,1,1,21,45,5,0.5,1305,0.0,63.37472379139046
2016-01-01 22:00:00,2016,1,1,22,0,5,0.5,1320,0.0,64.00988109321443
2016-01-01 22:15:00,2016,1,1,22,15,5,0.5,1335,0.0,64.08226116559449
2016-01-01 22:30:00,2016,1,1,22,30,5,0.5,1350,0.0,65.32590990924325
2016-01-01 22:45:00,2016,1,1,22,45,5,0.5,1365,0.0,64.89483614483615
2016-01-01 23:00:00,2016,1,1,23,0,5,0.5,1380,0.0,64.9905145738479
2016-01-01 23:15:00,2016,1,1,23,15,5,0.5,1395,0.0,67.03849870516537
2016-01-01 23:30:00,2016,1,1,23,30,5,0.5,1410,0.0,67.44554994554994
2016-01-01 23:45:00,2016,1,1,23,45,5,0.5,1425,0.0,66.85293893627228
2016-01-02 00:00:00,2016,1,2,0,0,6,0.0,0,0.0,65.66734316734316
2016-01-02 00:15:00,2016,1,2,0,15,6,0.0,15,0.0,65.82613249279916
2016-01-02 00:30:00,2016,1,2,0,30,6,0.0,30,0.0,67.17504259170926
2016-01-02 00:45:00,2016,1,2,0,45,6,0.0,45,0.0,67.29901688235022
2016-01-02 01:00:00,2016,1,2,1,0,6,0.0,60,0.0,68.86922011922012
2016-01-02 01:15:00,2016,1,2,1,15,6,0.0,75,0.0,63.35656460656461
2016-01-02 01:30:00,2016,1,2,1,30,6,0.0,90,0.0,66.80031471698139
2016-01-02 01:45:00,2016,1,2,1,45,6,0.0,105,0.0,66.57723991057325
2016-01-02 02:00:00,2016,1,2,2,0,6,0.0,120,0.0,68.43798218798219
2016-01-02 02:15:00,2016,1,2,2,15,6,0.0,135,0.0,63.62266903933571
2016-01-02 02:30:00,2016,1,2,2,30,6,0.0,150,0.0,64.3455180955181
2016-01-02 02:45:00,2016,1,2,2,45,6,0.0,165,0.0,60.45024836691504
2016-01-02 03:00:00,2016,1,2,3,0,6,0.0,180,0.0,61.30569005569006
2016-01-02 03:15:00,2016,1,2,3,15,6,0.0,195,0.0,63.698502448502445
2016-01-02 03:30:00,2016,1,2,3,30,6,0.0,210,0.0,62.52175502175504
2016-01-02 03:45:00,2016,1,2,3,45,6,0.0,225,0.0,63.10264393597728
2016-01-02 04:00:00,2016,1,2,4,0,6,0.0,240,0.0,61.31697340030674
2016-01-02 04:15:00,2016,1,2,4,15,6,0.0,255,0.0,60.12879554546222
2016-01-02 04:30:00,2016,1,2,4,30,6,0.0,270,0.0,60.120190953524286
2016-01-02 04:45:00,2016,1,2,4,45,6,0.0,285,0.0,63.45632762299429
2016-01-02 05:00:00,2016,1,2,5,0,6,0.0,300,0.0,63.7630404297071
2016-01-02 05:15:00,2016,1,2,5,15,6,0.0,315,0.0,64.11947870281203
2016-01-02 05:30:00,2016,1,2,5,30,6,0.0,330,0.0,63.66034866034867
2016-01-02 05:45:00,2016,1,2,5,45,6,0.0,345,0.0,63.6100540267207
2016-01-02 06:00:00,2016,1,2,6,0,6,0.0,360,0.0,65.66832900166234
2016-01-02 06:15:00,2016,1,2,6,15,6,0.0,375,0.0,60.52099718766385
2016-01-02 06:30:00,2016,1,2,6,30,6,0.0,390,0.0,60.34374992708326
2016-01-02 06:45:00,2016,1,2,6,45,6,0.0,405,0.0,61.46502688169354
2016-01-02 07:00:00,2016,1,2,7,0,6,0.0,420,0.0,62.37276570609904
2016-01-02 07:15:00,2016,1,2,7,15,6,0.0,435,0.0,60.64617106283773
2016-01-02 07:30:00,2016,1,2,7,30,6,0.0,450,0.0,60.7817803651137
2016-01-02 07:45:00,2016,1,2,7,45,6,0.0,465,0.0,59.240366323699654
2016-01-02 08:00:00,2016,1,2,8,0,6,0.0,480,0.0,60.6942256942257
2016-01-02 08:15:00,2016,1,2,8,15,6,0.0,495,0.0,57.678514345181014
2016-01-02 08:30:00,2016,1,2,8,30,6,0.0,510,0.0,58.213927797261135
2016-01-02 08:45:00,2016,1,2,8,45,6,0.0,525,0.0,58.74072290738957
2016-01-02 09:00:00,2016,1,2,9,0,6,0.0,540,0.0,59.917381167381166
2016-01-02 09:15:00,2016,1,2,9,15,6,0.0,555,0.0,55.95248970248969
2016-01-02 09:30:00,2016,1,2,9,30,6,0.0,570,0.0,51.09167150833818
2016-01-02 09:45:00,2016,1,2,9,45,6,0.0,585,0.0,51.59259242592577
2016-01-02 10:00:00,2016,1,2,10,0,6,0.0,600,0.0,52.291794375127715
2016-01-02 10:15:00,2016,1,2,10,15,6,0.0,615,0.0,52.45931912598579
2016-01-02 10:30:00,2016,1,2,10,30,6,0.0,630,0.0,50.9295067628401
2016-01-02 10:45:00,2016,1,2,10,45,6,0.0,645,0.0,53.0028905028905
2016-01-02 11:00:00,2016,1,2,11,0,6,0.0,660,0.0,45.24388899388899
2016-01-02 11:15:00,2016,1,2,11,15,6,0.0,675,0.0,45.85169043502376
2016-01-02 11:30:00,2016,1,2,11,30,6,0.0,690,0.0,27.530669197335857
2016-01-02 11:45:00,2016,1,2,11,45,6,0.0,705,0.0,21.517637350970688
2016-01-02 12:00:00,2016,1,2,12,0,6,0.0,720,0.0,21.798772632105965
2016-01-02 12:15:00,2016,1,2,12,15,6,0.0,735,0.0,23.57996232996234
2016-01-02 12:30:00,2016,1,2,12,30,6,0.0,750,0.0,24.44406486073153
2016-01-02 12:45:00,2016,1,2,12,45,6,0.0,765,0.0,25.977741811075145
2016-01-02 13:00:00,2016,1,2,13,0,6,0.0,780,0.0,25.16380808047475
2016-01-02 13:15:00,2016,1,2,13,15,6,0.0,795,0.0,23.43114093114093
2016-01-02 13:30:00,2016,1,2,13,30,6,0.0,810,0.0,24.848376098376104
2016-01-02 13:45:00,2016,1,2,13,45,6,0.0,825,0.0,34.59429626096293
2016-01-02 14:00:00,2016,1,2,14,0,6,0.0,840,0.0,54.056384056384054
2016-01-02 14:15:00,2016,1,2,14,15,6,0.0,855,0.0,53.28904245570913
2016-01-02 14:30:00,2016,1,2,14,30,6,0.0,870,0.0,34.66406008072675
2016-01-02 14:45:00,2016,1,2,14,45,6,0.0,885,0.0,49.67970259636925
2016-01-02 15:00:00,2016,1,2,15,0,6,0.0,900,0.0,57.68079393079393
2016-01-02 15:15:00,2016,1,2,15,15,6,0.0,915,0.0,53.9885464885465
2016-01-02 15:30:00,2016,1,2,15,30,6,0.0,930,0.0,53.455601372268035
2016-01-02 15:45:00,2016,1,2,15,45,6,0.0,945,0.0,50.677454844121506
2016-01-02 16:00:00,2016,1,2,16,0,6,0.0,960,0.0,51.55491488824822
2016-01-02 16:15:00,2016,1,2,16,15,6,0.0,975,0.0,51.9882265715599
2016-01-02 16:30:00,2016,1,2,16,30,6,0.0,990,0.0,47.08648541981875
2016-01-02 16:45:00,2016,1,2,16,45,6,0.0,1005,0.0,51.24647791314458
2016-01-02 17:00:00,2016,1,2,17,0,6,0.0,1020,0.0,48.94567936234603
2016-01-02 17:15:00,2016,1,2,17,15,6,0.0,1035,0.0,50.621583538250206
2016-01-02 17:30:00,2016,1,2,17,30,6,0.0,1050,0.0,48.271472438139114
2016-01-02 17:45:00,2016,1,2,17,45,6,0.0,1065,0.0,47.38945197278531
2016-01-02 18:00:00,2016,1,2,18,0,6,0.0,1080,0.0,52.29950146616813
2016-01-02 18:15:00,2016,1,2,18,15,6,0.0,1095,0.0,51.49550232883566
2016-01-02 18:30:00,2016,1,2,18,30,6,0.0,1110,0.0,53.65853615853615
2016-01-02 18:45:00,2016,1,2,18,45,6,0.0,1125,0.0,54.02127860461194
2016-01-02 19:00:00,2016,1,2,19,0,6,0.0,1140,0.0,58.43518718518718
2016-01-02 19:15:00,2016,1,2,19,15,6,0.0,1155,0.0,57.25166433499766
2016-01-02 19:30:00,2016,1,2,19,30,6,0.0,1170,0.0,58.51142851142851
2016-01-02 19:45:00,2016,1,2,19,45,6,0.0,1185,0.0,59.85772069105403
2016-01-02 20:00:00,2016,1,2,20,0,6,0.0,1200,0.0,60.7979332979333
2016-01-02 20:15:00,2016,1,2,20,15,6,0.0,1215,0.0,61.95573403906738
2016-01-02 20:30:00,2016,1,2,20,30,6,0.0,1230,0.0,63.156734406734415
2016-01-02 20:45:00,2016,1,2,20,45,6,0.0,1245,0.0,60.36951745285078
2016-01-02 21:00:00,2016,1,2,21,0,6,0.0,1260,0.0,62.04183495850163
2016-01-02 21:15:00,2016,1,2,21,15,6,0.0,1275,0.0,60.92490884157551
2016-01-02 21:30:00,2016,1,2,21,30,6,0.0,1290,0.0,62.40792282458949
2016-01-02 21:45:00,2016,1,2,21,45,6,0.0,1305,0.0,62.702062285395606
2016-01-02 22:00:00,2016,1,2,22,0,6,0.0,1320,0.0,61.56040531040532
2016-01-02 22:15:00,2016,1,2,22,15,6,0.0,1335,0.0,64.02709902709903
2016-01-02 22:30:00,2016,1,2,22,30,6,0.0,1350,0.0,61.63859247192581
2016-01-02 22:45:00,2016,1,2,22,45,6,0.0,1365,0.0,64.92744242744241
2016-01-02 23:00:00,2016,1,2,23,0,6,0.0,1380,0.0,64.69464011130678
2016-01-02 23:15:00,2016,1,2,23,15,6,0.0,1395,0.0,66.08287399954067
2016-01-02 23:30:00,2016,1,2,23,30,6,0.0,1410,0.0,66.30560255560256
2016-01-02 23:45:00,2016,1,2,23,45,6,0.0,1425,0.0,65.04379462712797
2016-01-03 00:00:00,2016,1,3,0,0,7,0.0,0,0.0,65.39071205737872
2016-01-03 00:15:00,2016,1,3,0,15,7,0.0,15,0.0,66.45693604026938
2016-01-03 00:30:00,2016,1,3,0,30,7,0.0,30,0.0,68.26197409530744
2016-01-03 00:45:00,2016,1,3,0,45,7,0.0,45,0.0,66.64275914275915
2016-01-03 01:00:00,2016,1,3,1,0,7,0.0,60,0.0,69.37011687011687
2016-01-03 01:15:00,2016,1,3,1,15,7,0.0,75,0.0,68.23536115202782
2016-01-03 01:30:00,2016,1,3,1,30,7,0.0,90,0.0,66.98734198734199
2016-01-03 01:45:00,2016,1,3,1,45,7,0.0,105,0.0,66.05035355035356
2016-01-03 02:00:00,2016,1,3,2,0,7,0.0,120,0.0,67.87400412400412
2016-01-03 02:15:00,2016,1,3,2,15,7,0.0,135,0.0,65.84732959732959
2016-01-03 02:30:00,2016,1,3,2,30,7,0.0,150,0.0,69.29989929989931
2016-01-03 02:45:00,2016,1,3,2,45,7,0.0,165,0.0,64.98061831395165
2016-01-03 03:00:00,2016,1,3,3,0,7,0.0,180,0.0,67.85791619124952
2016-01-03 03:15:00,2016,1,3,3,15,7,0.0,195,0.0,67.51707085040418
2016-01-03 03:30:00,2016,1,3,3,30,7,0.0,210,0.0,67.8712299545633
2016-01-03 03:45:00,2016,1,3,3,45,7,0.0,225,0.0,65.74688324688326
